Gene A	Gene B	Score	Category
Q08581	P53197		SL
Q08581	P41695		SL
Q08581	P47017		SL
Q08581	P35729		SL
Q08581	P36161		SL
Q08581	P38987		SL
Q08581	P46963		SL
Q08581	P49956		SL
Q08581	Q01649		SL
Q08581	P53865		SL
Q08581	P48562		SL
Q08581	P48562		SL
Q08581	P26449		SL
Q08581	P17119		SL
P06634	P10081		SL
P06634	P10081		SL
P39744	Q12176		SL
P39744	Q07896		SL
P29461	P41809		SL
P29461	P40048		SL
P29461	P32334		SL
P39683	P38169		SL
P39683	P38169		SL
P39683	P12945		SL
P39683	P06700		SL
P39683	Q06629		SL
P39683	P28795		SL
P39683	P43619		SL
P39683	P43619		SL
P39683	P43619		SL
P39683	P07347		SL
P39683	P47096		SL
P39683	P47096		SL
P39683	P21373		SL
P39683	P47125		SL
P39683	P36056		SL
P39683	P33753		SL
P39683	Q05979		SL
P39683	Q05979		SL
P39683	P53915		SL
P18851	P32917		SL
Q99314	P32561		SL
Q12234	P40094		SL
Q12234	P40395		SL
Q12234	P25385		SL
P38630	P15873		SL
P38630	P15436		SL
P38630	P26793		SL
P38630	P06778		SL
Q12015	P25604		SL
Q12015	P47142		SL
Q12015	P69771		SL
P32490	P40048		SL
P32490	P40479		SL
P32490	P29461		SL
P32490	P32491		SL
Q01919	P07866		SL
Q08645	P37303		SL
Q08645	P37291		SL
Q08649	P39702		SL
Q08649	P31376		SL
Q08649	P07866		SL
Q08649	P39524		SL
Q08649	P39706		SL
Q08649	P36775		SL
Q08649	P61830		SL
Q08649	P35177		SL
Q08649	P33755		SL
Q08649	P38130		SL
Q08649	P38326		SL
Q08649	P18480		SL
Q08649	P25578		SL
Q08649	P25604		SL
Q08649	P25656		SL
Q08649	Q12124		SL
Q08649	Q12157		SL
Q08649	P36521		SL
Q08649	Q12071		SL
Q08649	P34730		SL
Q08649	P16664		SL
Q08649	P32494		SL
Q08649	Q12379		SL
Q08649	P32609		SL
Q08649	Q05471		SL
Q08649	Q06337		SL
Q08649	Q06406		SL
Q08649	P17121		SL
Q08649	Q02336		SL
Q08649	P39904		SL
Q08649	P23643		SL
Q08649	P39995		SL
Q08649	P32610		SL
Q08649	P39923		SL
Q08649	P34909		SL
Q08649	P40056		SL
Q08649	P38682		SL
Q08649	P06843		SL
Q08649	P29311		SL
Q08649	P43572		SL
Q08649	P43603		SL
Q08649	P14724		SL
Q08649	P53195		SL
Q08649	P53192		SL
Q08649	P06104		SL
Q08649	P06104		SL
Q08649	P53154		SL
Q08649	P38932		SL
Q08649	P53129		SL
Q08649	P53068		SL
Q08649	P53201		SL
Q08649	P53044		SL
Q08649	P53236		SL
Q08649	P32914		SL
Q08649	P22204		SL
Q08649	P53280		SL
Q08649	P32566		SL
Q08649	Q03330		SL
Q08649	Q03330		SL
Q08649	P21957		SL
Q08649	P33400		SL
Q08649	P38737		SL
Q08649	P38736		SL
Q08649	P17423		SL
Q08649	P38784		SL
Q08649	P38806		SL
Q08649	P38714		SL
Q08649	P16522		SL
Q08649	P40469		SL
Q08649	P46962		SL
Q08649	P80428		SL
Q08649	P47030		SL
Q08649	P46956		SL
Q08649	P12685		SL
Q08649	P46995		SL
Q08649	P32591		SL
Q08649	P46988		SL
Q08649	P39531		SL
Q08649	P47128		SL
Q08649	P47142		SL
Q08649	P36108		SL
Q08649	P31412		SL
Q08649	P32341		SL
Q08649	Q03957		SL
Q08649	P32368		SL
Q08649	P36037		SL
Q08649	P21576		SL
Q08649	P36024		SL
Q08649	Q07794		SL
Q08649	P32386		SL
Q08649	P38915		SL
Q08649	Q12509		SL
Q08649	Q12150		SL
Q08649	Q12107		SL
Q08649	Q12440		SL
Q08649	P27801		SL
Q08649	P09959		SL
Q08649	P52553		SL
Q08649	Q99260		SL
Q08649	Q06488		SL
Q08649	Q05933		SL
Q08649	P20795		SL
Q08649	P35817		SL
Q08649	P35817		SL
Q08649	Q06696		SL
Q08649	Q06200		SL
Q08649	Q04632		SL
Q08649	P46963		SL
Q08649	Q03104		SL
Q08649	Q03792		SL
Q08649	P36525		SL
Q08649	P12868		SL
Q08649	P47821		SL
Q08649	P53959		SL
Q08649	P25491		SL
Q08649	P17536		SL
Q08649	P53937		SL
Q08649	P39013		SL
Q08649	P53930		SL
Q08649	P53930		SL
Q08649	P53911		SL
Q08649	P53886		SL
Q08649	Q01722		SL
Q08649	P32462		SL
Q08649	P48563		SL
Q08649	P48562		SL
Q08649	P53628		SL
Q08649	Q12692		SL
Q08649	P50875		SL
Q08649	P51534		SL
Q08649	Q12171		SL
Q08649	Q12234		SL
Q08649	P22082		SL
Q08649	Q12483		SL
Q08649	Q03308		SL
Q08649	P32589		SL
Q08649	Q02950		SL
Q08649	P35189		SL
Q08649	Q12060		SL
Q08649	Q12028		SL
Q08649	P52917		SL
Q08650	P05374		SL
Q08650	P40345		SL
Q08683	P14724		SL
Q08683	P53068		SL
Q08683	Q12107		SL
P48606	P40005		SL
P48606	P39937		SL
P48606	P48363		SL
P48606	P52553		SL
P48606	P09733		SL
P48606	P39110		SL
P48606	P53900		SL
P48606	P26449		SL
P48606	Q12189		SL
P48606	P46670		SL
P38969	P53239		SL
P39946	P40005		SL
P39946	P27895		SL
P39946	P40013		SL
P39946	P40013		SL
P39946	P40013		SL
P39946	P39960		SL
P39946	P34756		SL
P39946	P48363		SL
P39946	Q04493		SL
P39946	P53900		SL
P39946	P41832		SL
P39946	P41832		SL
P39946	P32526		SL
P39946	P32526		SL
P39946	P17119		SL
Q12192	P32833		SL
P22082	P11633		SL
P22082	P13393		SL
P22082	Q03330		SL
P22082	P19263		SL
P22082	Q12692		SL
P22082	P50875		SL
P22082	P11632		SL
Q08745	P46784		SL
Q08747	P33301		SL
Q08747	P13099		SL
Q08747	P06778		SL
Q08747	P32829		SL
Q08747	P12753		SL
Q08747	P04786		SL
Q08747	Q02685		SL
Q08749	O74700		SL
Q08749	P87108		SL
Q08749	P47045		SL
Q12420	P32639		SL
Q12420	P33334		SL
Q12420	Q08963		SL
Q12420	Q99177		SL
Q12499	P15646		SL
P30624	P38225		SL
P30624	P47912		SL
P30624	P47912		SL
P54885	P08067		SL
P54885	P16603		SL
P54885	P19145		SL
P54885	P15380		SL
Q99332	P39734		SL
P19524	P38297		SL
P19524	P29366		SL
P19524	P11709		SL
P19524	P35182		SL
P19524	Q07657		SL
P19524	Q00402		SL
P19524	P89102		SL
P19524	P38994		SL
P19524	Q03327		SL
P19524	P40960		SL
P19524	P39960		SL
P19524	P07560		SL
P19524	P34756		SL
P19524	P43639		SL
P19524	P22224		SL
P19524	P40357		SL
P19524	P42935		SL
P19524	P32566		SL
P19524	Q00772		SL
P19524	P38696		SL
P19524	P40554		SL
P19524	Q01389		SL
P19524	P47113		SL
P19524	P32364		SL
P19524	P36022		SL
P19524	P36154		SL
P19524	Q07887		SL
P19524	Q06245		SL
P19524	Q05930		SL
P19524	P17536		SL
P19524	P53923		SL
P19524	P17065		SL
P19524	P48562		SL
P19524	Q12387		SL
P19524	P38930		SL
P19524	P32266		SL
P19524	P39946		SL
P19524	Q02908		SL
P19524	Q02884		SL
P19524	P28743		SL
P19524	P33420		SL
P19524	P32855		SL
P19524	P32855		SL
P33328	P32602		SL
P33328	P22137		SL
P33328	P40357		SL
P33328	P40357		SL
P33328	P40357		SL
P33328	P21576		SL
P33328	P22543		SL
P33328	P39926		SL
P33328	P32854		SL
P33328	Q12241		SL
P34758	P22137		SL
P34758	P32521		SL
P34758	P32521		SL
P34758	P39013		SL
P34758	P39013		SL
P34758	P33338		SL
P46669	P13099		SL
P10964	Q03973		SL
P10964	P32529		SL
P12689	P25301		SL
P12689	P38953		SL
P12689	P25454		SL
P12689	P32863		SL
P12689	P06778		SL
P40987	P38326		SL
P40987	P25559		SL
P40987	P11709		SL
P40987	Q00402		SL
P40987	Q05471		SL
P40987	Q05471		SL
P40987	Q03388		SL
P40987	P40960		SL
P40987	P40005		SL
P40987	P27895		SL
P40987	P40013		SL
P40987	P40957		SL
P40987	P48363		SL
P40987	P41695		SL
P40987	P38877		SL
P40987	P38877		SL
P40987	P40958		SL
P40987	Q12509		SL
P40987	Q12509		SL
P40987	Q03433		SL
P40987	Q04493		SL
P40987	P09734		SL
P40987	P49956		SL
P40987	P49956		SL
P40987	P36224		SL
P40987	P53900		SL
P40987	P48606		SL
P40987	P33420		SL
P40987	P32526		SL
P06103	P20459		SL
P06103	P53896		SL
P52960	P10363		SL
P48581	P49723		SL
P48581	P00445		SL
P48581	P26793		SL
P07262	P39708		SL
P07262	Q12680		SL
P0CX10	P0CX11		SL
Q12341	Q05931		SL
Q12059	P14682		SL
P22516	P11433		SL
P22516	P38198		SL
P22516	P15873		SL
P22516	P16661		SL
P22516	P38129		SL
P22516	P38333		SL
P22516	P38342		SL
P22516	P25559		SL
P22516	P25588		SL
P22516	P25358		SL
P22516	P25382		SL
P22516	P15646		SL
P22516	P25386		SL
P22516	Q07688		SL
P22516	Q12488		SL
P22516	P32325		SL
P22516	Q03761		SL
P22516	Q03954		SL
P22516	P39081		SL
P22516	P41810		SL
P22516	Q06636		SL
P22516	P47822		SL
P22516	Q06675		SL
P22516	P32380		SL
P22516	P52488		SL
P22516	Q04183		SL
P22516	P27895		SL
P22516	P40013		SL
P22516	P40014		SL
P22516	P07834		SL
P22516	P43577		SL
P22516	P43587		SL
P22516	P43588		SL
P22516	P43605		SL
P22516	Q00684		SL
P22516	P21243		SL
P22516	Q01939		SL
P22516	P10961		SL
P22516	P53159		SL
P22516	P40957		SL
P22516	P40957		SL
P22516	P53148		SL
P22516	Q02260		SL
P22516	P12754		SL
P22516	P32504		SL
P22516	P41695		SL
P22516	P41695		SL
P22516	P46677		SL
P22516	P38701		SL
P22516	P38861		SL
P22516	P38877		SL
P22516	Q00245		SL
P22516	P39928		SL
P22516	P40568		SL
P22516	P40992		SL
P22516	P40958		SL
P22516	P40857		SL
P22516	P22696		SL
P22516	P00572		SL
P22516	P40348		SL
P22516	P33203		SL
P22516	P34241		SL
P22516	P36100		SL
P22516	P35728		SL
P22516	P36076		SL
P22516	P26793		SL
P22516	P32463		SL
P22516	P36046		SL
P22516	Q12369		SL
P22516	Q07844		SL
P22516	Q04673		SL
P22516	P46675		SL
P22516	Q08032		SL
P22516	Q06156		SL
P22516	Q06224		SL
P22516	P57743		SL
P22516	Q04226		SL
P22516	Q04493		SL
P22516	P29478		SL
P22516	P20048		SL
P22516	Q04372		SL
P22516	Q05123		SL
P22516	P11746		SL
P22516	P49956		SL
P22516	Q03652		SL
P22516	P24521		SL
P22516	Q05021		SL
P22516	Q02555		SL
P22516	P40302		SL
P22516	P40693		SL
P22516	P53919		SL
P22516	P53900		SL
P22516	P53538		SL
P22516	P23503		SL
P22516	P42846		SL
P22516	Q08278		SL
P22516	P38903		SL
P22516	P38910		SL
P22516	P26449		SL
P22516	Q12050		SL
P22516	P08518		SL
P22516	P16622		SL
P22516	P39744		SL
P22516	P38523		SL
P22516	Q08746		SL
P22516	P10964		SL
P22516	P32864		SL
P22516	P53600		SL
P22516	Q12297		SL
P22516	Q12754		SL
P22516	Q02732		SL
P22516	P46961		SL
P22516	P21825		SL
P22516	P32363		SL
P22516	P20053		SL
P53686	P32795		SL
P09547	P19263		SL
Q02733	P02557		SL
Q02732	P38283		SL
Q02732	P40957		SL
Q02732	P41695		SL
Q02732	P40460		SL
Q02732	P40958		SL
Q02732	P36012		SL
Q02732	P35203		SL
Q02732	P53900		SL
Q02732	P26449		SL
Q02732	Q12049		SL
Q02724	P32828		SL
Q02724	P32828		SL
Q02724	P38953		SL
Q02724	Q12159		SL
Q02724	P25454		SL
Q02724	P40072		SL
Q02724	P40072		SL
Q02724	P32863		SL
Q02724	P38838		SL
Q02724	P40537		SL
Q02724	P12954		SL
Q02724	P26793		SL
Q02724	P26793		SL
Q02724	P06778		SL
Q02724	P32829		SL
Q02724	P32829		SL
Q02724	P32807		SL
Q02724	P12753		SL
Q02724	P12753		SL
P06777	P38207		SL
P06777	P25588		SL
P06777	P39009		SL
P06777	P14737		SL
P06777	P38850		SL
P06777	P40958		SL
P06777	P26793		SL
P06777	P22936		SL
P06777	P22936		SL
P06777	P53840		SL
P06777	P22216		SL
Q02685	P38257		SL
Q02685	P38257		SL
Q02685	P38324		SL
Q02685	P38324		SL
Q02685	P32828		SL
Q02685	Q05635		SL
Q02685	Q04149		SL
Q02685	Q04149		SL
Q02685	P40072		SL
Q02685	P43605		SL
Q02685	P38766		SL
Q02685	P47037		SL
Q02685	P12954		SL
Q02685	Q12098		SL
Q02685	Q12098		SL
Q02685	P22216		SL
P17157	P35177		SL
P17157	P35177		SL
P17157	P35177		SL
P17157	P29366		SL
P17157	P29366		SL
P17157	P38339		SL
P17157	P38339		SL
P17157	P25648		SL
P17157	P25648		SL
P17157	Q07457		SL
P17157	Q07457		SL
P17157	P08153		SL
P17157	Q00402		SL
P17157	Q00402		SL
P17157	P39001		SL
P17157	P39001		SL
P17157	P50108		SL
P17157	P50108		SL
P17157	P39743		SL
P17157	P16151		SL
P17157	P16151		SL
P17157	P38931		SL
P17157	P38931		SL
P17157	Q04121		SL
P17157	Q04121		SL
P17157	P32629		SL
P17157	P32629		SL
P17157	P40032		SL
P17157	P40032		SL
P17157	P39000		SL
P17157	P39000		SL
P17157	P25302		SL
P17157	P25302		SL
P17157	P39960		SL
P17157	P39960		SL
P17157	P39960		SL
P17157	P33199		SL
P17157	P33199		SL
P17157	P13586		SL
P17157	P13586		SL
P17157	P32914		SL
P17157	P48363		SL
P17157	P48363		SL
P17157	P32585		SL
P17157	P32585		SL
P17157	P32585		SL
P17157	P05374		SL
P17157	P05374		SL
P17157	P53289		SL
P17157	P53289		SL
P17157	P38739		SL
P17157	P38739		SL
P17157	P38759		SL
P17157	P38759		SL
P17157	Q00772		SL
P17157	Q00772		SL
P17157	Q00772		SL
P17157	P38787		SL
P17157	P38787		SL
P17157	P11792		SL
P17157	Q01389		SL
P17157	Q01389		SL
P17157	Q01389		SL
P17157	P32477		SL
P17157	P32477		SL
P17157	P34110		SL
P17157	P34110		SL
P17157	P05375		SL
P17157	P05375		SL
P17157	P47124		SL
P17157	P47124		SL
P17157	P47173		SL
P17157	P47173		SL
P17157	P38634		SL
P17157	P52553		SL
P17157	P52553		SL
P17157	P38631		SL
P17157	P38631		SL
P17157	Q05919		SL
P17157	Q05919		SL
P17157	P51862		SL
P17157	P51862		SL
P17157	P40319		SL
P17157	P40319		SL
P17157	Q06412		SL
P17157	Q06412		SL
P17157	P23642		SL
P17157	P23642		SL
P17157	P20437		SL
P17157	Q03653		SL
P17157	Q03653		SL
P17157	Q03653		SL
P17157	Q04952		SL
P17157	Q04952		SL
P17157	P41818		SL
P17157	P17536		SL
P17157	P17536		SL
P17157	Q01722		SL
P17157	Q01722		SL
P17157	P41832		SL
P17157	P41832		SL
P17157	P48562		SL
P17157	P48562		SL
P17157	P42838		SL
P17157	P42838		SL
P17157	P38967		SL
P17157	P38967		SL
P17157	Q08268		SL
P17157	Q08268		SL
P17157	P38925		SL
P17157	P38925		SL
P17157	P54867		SL
P17157	P54867		SL
P17157	P38903		SL
P17157	P38903		SL
P17157	Q12241		SL
P17157	Q12241		SL
P17157	P20134		SL
P17157	P20134		SL
P17157	P07261		SL
P17157	P07261		SL
P17157	P07261		SL
P17157	P39011		SL
P17157	P39011		SL
P17157	Q12045		SL
P17157	Q12045		SL
P17157	Q12060		SL
P17157	Q12060		SL
P17157	Q12060		SL
P17157	P20438		SL
P37838	P15646		SL
Q03308	P07251		SL
Q03067	P34223		SL
Q03067	P46674		SL
Q03067	O94742		SL
Q03067	P38886		SL
Q03067	P20433		SL
Q03067	P52491		SL
Q03067	Q04868		SL
Q03067	Q08231		SL
Q03067	Q02908		SL
Q03067	Q02884		SL
Q02804	P46944		SL
Q02804	P16664		SL
Q02804	P32621		SL
Q02804	P38682		SL
Q02804	P53195		SL
Q02804	P53192		SL
Q02804	P47103		SL
Q02804	P36116		SL
Q02804	P40395		SL
Q02804	Q99260		SL
Q02804	P53959		SL
Q02804	P53951		SL
Q02804	Q08484		SL
Q02804	P32913		SL
Q02796	P31376		SL
Q02796	P38211		SL
Q02796	P38326		SL
Q02796	P38326		SL
Q02796	P38326		SL
Q02796	P18480		SL
Q02796	P25345		SL
Q02796	Q03465		SL
Q02796	P12945		SL
Q02796	P42073		SL
Q02796	P39001		SL
Q02796	Q05471		SL
Q02796	Q05471		SL
Q02796	Q05471		SL
Q02796	O94742		SL
Q02796	Q01560		SL
Q02796	Q03388		SL
Q02796	Q03388		SL
Q02796	P30605		SL
Q02796	P32617		SL
Q02796	P40056		SL
Q02796	P25302		SL
Q02796	P25302		SL
Q02796	P43573		SL
Q02796	P43593		SL
Q02796	P07273		SL
Q02796	P27999		SL
Q02796	P53140		SL
Q02796	P38633		SL
Q02796	P53230		SL
Q02796	P32914		SL
Q02796	P22204		SL
Q02796	P32585		SL
Q02796	P23638		SL
Q02796	P42935		SL
Q02796	P07347		SL
Q02796	P38886		SL
Q02796	P40532		SL
Q02796	P40567		SL
Q02796	P46962		SL
Q02796	P47051		SL
Q02796	P46995		SL
Q02796	P00445		SL
Q02796	P26793		SL
Q02796	Q03957		SL
Q02796	Q03957		SL
Q02796	P32368		SL
Q02796	P36161		SL
Q02796	Q12509		SL
Q02796	Q12509		SL
Q02796	Q12509		SL
Q02796	P09959		SL
Q02796	P09959		SL
Q02796	P22543		SL
Q02796	Q05933		SL
Q02796	Q06706		SL
Q02796	Q03433		SL
Q02796	Q03433		SL
Q02796	P46963		SL
Q02796	P32567		SL
Q02796	Q04868		SL
Q02796	P53930		SL
Q02796	Q01722		SL
Q02796	P22579		SL
Q02796	Q12692		SL
Q02796	Q12692		SL
Q02796	Q12692		SL
Q02796	Q12171		SL
Q02796	Q02908		SL
Q02796	Q02884		SL
P33300	P39726		SL
P33300	P38069		SL
P33300	P38288		SL
P33300	P32473		SL
P33300	Q06385		SL
P33300	P09624		SL
P33300	P31755		SL
P33300	P53157		SL
P33300	P41544		SL
P33300	P46985		SL
P33300	P32368		SL
P33300	P21576		SL
P33300	Q12205		SL
P33300	P54787		SL
P33300	P12695		SL
P33300	P39107		SL
P33300	P54070		SL
P33300	Q02785		SL
P07261	P13365		SL
P07261	P34221		SL
P07261	P38181		SL
P07261	P38356		SL
P07261	P38152		SL
P07261	P38360		SL
P07261	P38157		SL
P07261	P38156		SL
P07261	P32903		SL
P07261	P25353		SL
P07261	P32445		SL
P07261	P37263		SL
P07261	Q12451		SL
P07261	Q07376		SL
P07261	Q05166		SL
P07261	P52891		SL
P07261	Q03900		SL
P07261	P32472		SL
P07261	P40069		SL
P07261	Q01684		SL
P07261	P39959		SL
P07261	P43556		SL
P07261	P43553		SL
P07261	P32767		SL
P07261	P40989		SL
P07261	P41901		SL
P07261	P38738		SL
P07261	P38713		SL
P07261	P38870		SL
P07261	P38876		SL
P07261	P0CH08		SL
P07261	P40453		SL
P07261	P43638		SL
P07261	P08536		SL
P07261	P47086		SL
P07261	P47095		SL
P07261	P47116		SL
P07261	P35729		SL
P07261	Q02629		SL
P07261	P28707		SL
P07261	P32332		SL
P07261	P36120		SL
P07261	P36161		SL
P07261	Q12445		SL
P07261	P38634		SL
P07261	Q06702		SL
P07261	Q06485		SL
P07261	P14747		SL
P07261	P52593		SL
P07261	Q05043		SL
P07261	P39685		SL
P07261	Q03790		SL
P07261	Q03825		SL
P07261	P20437		SL
P07261	P50111		SL
P07261	Q03559		SL
P07261	Q01722		SL
P07261	Q01722		SL
P07261	P22133		SL
P07261	Q12001		SL
P07261	Q12218		SL
P07261	Q02516		SL
P07261	Q08931		SL
P07261	Q12270		SL
P07261	P20438		SL
P07261	P08417		SL
O13516	P05755		SL
P32333	P35177		SL
P32333	P11633		SL
P32333	P06844		SL
P32333	P06844		SL
P32333	P13393		SL
P32333	P38915		SL
P32333	P11632		SL
P48582	Q00772		SL
P48582	Q01389		SL
P48582	P10963		SL
P48415	P38810		SL
Q02908	P43535		SL
Q02908	P53201		SL
Q02908	P38806		SL
Q02908	Q04712		SL
Q02908	Q12060		SL
Q12224	P38631		SL
P0CX37	P0CX38		SL
P41921	P04786		SL
P32589	P32590		SL
P32589	P32590		SL
P32589	P32590		SL
Q02969	Q08580		SL
P32873	P11433		SL
Q02959	P40567		SL
Q02959	Q08963		SL
P35189	P32790		SL
P35189	P07273		SL
P35189	Q03330		SL
Q03020	Q12056		SL
Q03012	Q05471		SL
Q03012	Q03388		SL
Q03012	Q12509		SL
Q03012	Q03433		SL
Q03012	Q12692		SL
P05744	P41056		SL
Q12245	Q03465		SL
P35844	Q12516		SL
P35844	P46674		SL
P35844	Q04373		SL
P35844	Q03497		SL
P35844	P40481		SL
P35844	P36126		SL
P35844	P51862		SL
P35844	Q06179		SL
P35844	P22146		SL
P35844	P13134		SL
P35844	Q12040		SL
P35844	Q12505		SL
P35844	Q02908		SL
P35844	Q12074		SL
P35844	P52917		SL
P22216	P31384		SL
P22216	P38180		SL
P22216	P38326		SL
P22216	P25588		SL
P22216	P06243		SL
P22216	P06243		SL
P22216	P39009		SL
P22216	P39009		SL
P22216	P15436		SL
P22216	P14737		SL
P22216	Q06337		SL
P22216	Q01560		SL
P22216	P23643		SL
P22216	P39995		SL
P22216	P25339		SL
P22216	P16522		SL
P22216	P32447		SL
P22216	P47017		SL
P22216	P26793		SL
P22216	P27801		SL
P22216	P22543		SL
P22216	Q06697		SL
P22216	Q04964		SL
P22216	P46963		SL
P22216	P35187		SL
P22216	P12868		SL
P22216	P53930		SL
P22216	P40154		SL
P22216	P39008		SL
P22216	Q12692		SL
P22216	Q08496		SL
P22216	Q12483		SL
P22216	P30283		SL
P22216	P30283		SL
P28743	P39524		SL
P28743	P40005		SL
P28743	P27895		SL
P28743	P40013		SL
P28743	P48363		SL
P28743	P22204		SL
P28743	P52553		SL
P28743	Q04493		SL
P28743	P09734		SL
P28743	P53900		SL
P28743	P32526		SL
Q12052	Q00539		SL
Q12052	Q00539		SL
Q12052	P36084		SL
Q12052	P36084		SL
Q12052	P36084		SL
Q99299	Q03497		SL
Q99299	Q00772		SL
Q99299	Q05080		SL
P39011	P29366		SL
P39011	P39960		SL
Q12083	P21951		SL
P14284	P25301		SL
P14284	P38953		SL
P14284	P25454		SL
P14284	P32863		SL
P14284	P32849		SL
P14284	P06778		SL
P14284	P40151		SL
Q99257	Q6WNK7		SL
Q99257	P25627		SL
Q99257	P17629		SL
Q99257	P25299		SL
Q99257	P32505		SL
Q99257	P53251		SL
Q99257	P40517		SL
Q99257	P34078		SL
Q99257	P25298		SL
Q99257	P53552		SL
Q99257	Q01855		SL
Q99257	P0CX37		SL
P33420	P31385		SL
P33420	Q04599		SL
P33420	P27895		SL
P33420	P40013		SL
P33420	P53129		SL
P33420	P53086		SL
P33420	P48363		SL
P33420	P52553		SL
P33420	Q04493		SL
P33420	P53900		SL
P33420	P41832		SL
P33420	P41832		SL
P33420	P40987		SL
P33420	P46670		SL
P33420	P32526		SL
P33420	P17119		SL
Q08920	P32605		SL
Q08920	Q07508		SL
Q08920	Q03782		SL
Q08920	P24276		SL
Q08920	Q01560		SL
Q08920	P53207		SL
Q08920	Q00539		SL
Q08920	Q00539		SL
Q08920	P36084		SL
Q08920	P36084		SL
Q08920	Q12186		SL
Q08920	P43321		SL
Q08920	P33322		SL
Q08920	Q05949		SL
Q08920	P17555		SL
Q08920	P40161		SL
Q08920	P04051		SL
Q08920	Q12499		SL
Q08920	P07261		SL
Q08921	P31383		SL
Q08921	Q00772		SL
Q08921	P17555		SL
Q08923	P31376		SL
Q08923	P38326		SL
Q08923	Q05471		SL
Q08923	Q03388		SL
Q08923	Q06697		SL
Q08923	Q04705		SL
Q08923	Q12692		SL
Q06892	P32622		SL
Q06892	P21373		SL
Q08932	P38768		SL
Q08949	P25588		SL
Q08949	P49723		SL
Q08949	P47027		SL
Q08949	P47110		SL
Q08949	P00445		SL
Q08949	P26793		SL
Q08949	P26793		SL
Q08949	P26793		SL
Q08949	P40202		SL
Q08949	P49956		SL
Q08949	P53631		SL
Q08949	P32795		SL
P06245	P06102		SL
P06245	P05986		SL
P06245	P05986		SL
P06245	P15705		SL
P38991	P38283		SL
P38991	P25559		SL
P38991	Q05543		SL
P38991	Q06675		SL
P38991	P27895		SL
P38991	P39937		SL
P38991	P40013		SL
P38991	P40013		SL
P38991	P40055		SL
P38991	P53267		SL
P38991	P38877		SL
P38991	P52553		SL
P38991	P02309		SL
P38991	P61830		SL
P38991	Q12387		SL
P38991	P26449		SL
P38991	Q12502		SL
P38991	Q12045		SL
P38991	Q12262		SL
Q08962	P39985		SL
Q08962	P32263		SL
Q08962	Q12102		SL
Q08962	P25298		SL
Q08962	Q04264		SL
Q12211	P33418		SL
P20606	P25365		SL
Q08966	P41818		SL
P0CX43	P0CX44		SL
P0CX43	P0CX44		SL
Q08967	P39719		SL
P40350	P33767		SL
P40350	P39007		SL
P40350	Q92316		SL
P40350	P41543		SL
P40350	Q02795		SL
P40350	P48439		SL
P40350	P46964		SL
O13297	P32914		SL
O13297	P27692		SL
P32842	P23968		SL
P46683	P05750		SL
P02829	P31385		SL
P02829	P31382		SL
P02829	P07866		SL
P02829	P38210		SL
P02829	P32790		SL
P02829	P38204		SL
P02829	P34223		SL
P02829	P38165		SL
P02829	P38162		SL
P02829	P04397		SL
P02829	P38222		SL
P02829	P35206		SL
P02829	P23833		SL
P02829	P38231		SL
P02829	P38266		SL
P02829	Q01976		SL
P02829	Q00764		SL
P02829	P33754		SL
P02829	P38293		SL
P02829	P29366		SL
P02829	P38316		SL
P02829	P32473		SL
P02829	P38144		SL
P02829	P38352		SL
P02829	P25605		SL
P02829	P25584		SL
P02829	P25343		SL
P02829	P25621		SL
P02829	P25625		SL
P02829	P16120		SL
P02829	P25653		SL
P02829	P25654		SL
P02829	P07255		SL
P02829	Q07468		SL
P02829	P0CX52		SL
P02829	Q12154		SL
P02829	P0CX86		SL
P02829	P0CX84		SL
P02829	P11076		SL
P02829	P38988		SL
P02829	Q12424		SL
P02829	Q07653		SL
P02829	Q07657		SL
P02829	Q07747		SL
P02829	Q12494		SL
P02829	Q04629		SL
P02829	P16664		SL
P02829	Q00402		SL
P02829	P39001		SL
P02829	P52911		SL
P02829	P87284		SL
P02829	P46676		SL
P02829	Q06336		SL
P02829	P06844		SL
P02829	Q04172		SL
P02829	P38931		SL
P02829	P36527		SL
P02829	P06782		SL
P02829	P39904		SL
P02829	Q04406		SL
P02829	P40005		SL
P02829	P32613		SL
P02829	Q02197		SL
P02829	P09232		SL
P02829	P27895		SL
P02829	P39923		SL
P02829	P39981		SL
P02829	P39980		SL
P02829	P39979		SL
P02829	P18494		SL
P02829	P40030		SL
P02829	P40056		SL
P02829	P40072		SL
P02829	P38682		SL
P02829	P40084		SL
P02829	P39944		SL
P02829	P40091		SL
P02829	Q01477		SL
P02829	P39960		SL
P02829	P14736		SL
P02829	P16387		SL
P02829	P40102		SL
P02829	P43573		SL
P02829	P13433		SL
P02829	P43549		SL
P02829	P43593		SL
P02829	P34756		SL
P02829	P0CX45		SL
P02829	P14724		SL
P02829	P53197		SL
P02829	P53192		SL
P02829	P40356		SL
P02829	P53187		SL
P02829	P20447		SL
P02829	P53156		SL
P02829	P53154		SL
P02829	P53137		SL
P02829	P12904		SL
P02829	P53129		SL
P02829	P38633		SL
P02829	P05738		SL
P02829	P45820		SL
P02829	P32912		SL
P02829	P53082		SL
P02829	P32804		SL
P02829	P32914		SL
P02829	P22204		SL
P02829	P53290		SL
P02829	P16451		SL
P02829	P32566		SL
P02829	P50089		SL
P02829	P53050		SL
P02829	P23968		SL
P02829	P48836		SL
P02829	P34162		SL
P02829	P38784		SL
P02829	P38801		SL
P02829	P38824		SL
